energy_kev,MiningHighVoltage,MiningLowVoltage,SoilHighVoltage,SoilMidVoltage,SoilLowVoltage
35.642618,0.005893,0.000000,-0.002093,-0.000109,0.000000
35.662660,0.002702,0.000000,0.090111,0.000444,0.000000
35.682702,0.006801,0.000000,0.073624,0.182641,0.000000
35.702743,0.003053,0.000000,0.005474,0.182927,0.000000
35.722785,0.001574,0.000000,-0.004972,-0.000034,0.000000
35.742827,0.003557,0.000000,-0.000747,0.000632,0.000000
35.762869,0.003348,0.000000,0.002213,0.000779,0.000000
35.782910,0.004461,0.000000,0.008237,0.000225,0.000000
35.802952,0.003812,0.000000,-0.003396,0.000422,0.000000
35.822994,0.003847,0.000000,0.009949,-0.003828,0.000000
35.843035,0.004005,0.000000,0.004677,-0.202623,0.000000
35.863077,0.004704,0.000000,0.082780,0.203073,0.000000
35.883119,0.002864,0.000000,-0.008124,0.001467,0.000000
35.903160,0.001763,0.000000,-0.000727,0.000370,0.000000
35.923202,0.002990,0.000000,-0.000418,-0.000229,0.000000
35.943244,0.002868,0.000000,0.005077,0.000064,0.000000
35.963285,0.207713,0.000000,-0.004003,0.000059,0.000000
35.983327,0.003147,0.000000,0.006652,0.000878,0.000000
36.003369,0.004650,0.000000,-0.003635,-0.000014,0.000000
36.023410,0.005679,0.000000,0.010634,0.001476,0.000000
36.043452,0.003237,0.000000,-0.005186,0.000827,0.000000
36.063494,0.002044,0.000000,0.012073,0.001190,0.000000
36.083535,0.003265,0.000000,-0.007278,0.231469,0.000000
36.103577,0.001264,0.000000,-0.095086,-0.000759,0.000000
36.123619,0.002221,0.000000,-0.000926,0.000213,0.000000
36.143661,0.003981,0.000000,0.003615,0.229524,0.000000
36.163702,0.001715,0.000000,-0.005016,-0.000549,0.000000
36.183744,0.002795,0.000000,-0.001720,0.000022,0.000000
36.203786,0.002214,0.000000,-0.000839,0.000429,0.000000
36.223827,0.004045,0.000000,-0.089388,0.000175,0.000000
36.243869,-0.235296,0.000000,0.001945,0.000225,0.000000
36.263911,0.001999,0.000000,-0.001877,-0.000275,0.000000
36.283952,-0.235881,0.000000,-0.005023,-0.000357,0.000000
36.303994,0.238768,0.000000,-0.002358,0.000290,0.000000
36.324036,0.001244,0.000000,0.088319,-0.001045,0.000000
36.344077,0.004778,0.000000,0.006451,-0.000008,0.000000
36.364119,0.003538,0.000000,0.009569,0.000559,0.000000
36.384161,0.003192,0.000000,0.001595,0.000887,0.000000
36.404202,0.003001,0.000000,0.000239,-0.000047,0.000000
36.424244,0.002847,0.000000,-0.003058,0.000337,0.000000
36.444286,0.001901,0.000000,0.003577,0.274341,0.000000
36.464327,0.002136,0.000000,0.009356,0.000127,0.000000
36.484369,0.002762,0.000000,0.085612,0.274913,0.000000
36.504411,0.001950,0.000000,-0.000353,-0.000730,0.000000
36.524453,0.002765,0.000000,0.011708,0.000191,0.000000
36.544494,0.001595,0.000000,0.000906,0.000598,0.000000
36.564536,0.002328,0.000000,0.003916,0.000370,0.000000
36.584578,0.002408,0.000000,0.008364,0.000197,0.000000
36.604619,0.002493,0.000000,0.090958,0.000225,0.000000
36.624661,0.002778,0.000000,-0.002548,0.000042,0.000000
36.644703,0.002457,0.000000,-0.085815,0.000136,0.000000
36.664744,0.001560,0.000000,-0.000176,0.000453,0.000000
36.684786,0.002858,0.000000,0.095328,0.000816,0.000000
36.704828,0.002428,0.000000,-0.002879,-0.000174,0.000000
36.724869,0.285388,0.000000,-0.078169,-0.000054,0.000000
36.744911,-0.255667,0.000000,-0.006704,-0.000132,0.000000
36.764953,0.273223,0.000000,0.089977,-0.000081,0.000000
36.784994,0.282494,0.000000,0.084537,0.000090,0.000000
36.805036,0.003031,0.000000,0.084993,0.000514,0.000000
36.825078,-0.277108,0.000000,0.082180,-0.000429,0.000000
36.845119,0.002719,0.000000,0.083983,0.000224,0.000000
36.865161,0.003572,0.000000,0.081385,-0.000324,0.000000
36.885203,0.002893,0.000000,0.086296,0.000148,0.000000
36.905245,0.002527,0.000000,0.087701,0.000057,0.000000
36.925286,0.002129,0.000000,-0.008036,0.000496,0.000000
36.945328,0.001954,0.000000,-0.009803,-0.000222,0.000000
36.965370,0.003124,0.000000,-0.000897,0.000858,0.000000
36.985411,0.001602,0.000000,-0.005302,-0.000112,0.000000
37.005453,0.002588,0.000000,0.001531,0.356632,0.000000
37.025495,0.001723,0.000000,0.086258,-0.000419,0.000000
37.045536,0.001715,0.000000,-0.008063,-0.000490,0.000000
37.065578,0.002251,0.000000,-0.002536,0.000242,0.000000
37.085620,0.001518,0.000000,0.003099,0.355978,0.000000
37.105661,0.001443,0.000000,0.001111,0.356505,0.000000
37.125703,0.001649,0.000000,0.009661,0.000505,0.000000
37.145745,0.001512,0.000000,-0.003838,0.000548,0.000000
37.165786,0.001859,0.000000,0.002774,0.000703,0.000000
37.185828,0.001154,0.000000,0.010027,0.000454,0.000000
37.205870,0.002031,0.000000,-0.006213,0.000030,0.000000
37.225911,0.001216,0.000000,0.000845,-0.000202,0.000000
37.245953,0.001712,0.000000,0.002644,0.000258,0.000000
37.265995,0.001272,0.000000,0.011104,0.000262,0.000000
37.286037,0.001192,0.000000,-0.005268,-0.000248,0.000000
37.306078,0.001485,0.000000,0.005919,0.000325,0.000000
37.326120,0.001240,0.000000,-0.001996,-0.000184,0.000000
37.346162,0.001939,0.000000,0.002624,-0.000075,0.000000
37.366203,0.001660,0.000000,0.094839,-0.000046,0.000000
37.386245,0.002220,0.000000,0.006582,0.000160,0.000000
37.406287,0.001996,0.000000,0.002331,-0.000302,0.000000
37.426328,0.001791,0.000000,-0.004933,-0.000120,0.000000
37.446370,0.001312,0.000000,0.102132,-0.000154,0.000000
37.466412,0.002092,0.000000,-0.096858,0.000207,0.000000
37.486453,0.002219,0.000000,0.003655,0.000102,0.000000
37.506495,0.002153,0.000000,0.088553,0.000001,0.000000
37.526537,0.001149,0.000000,-0.096656,0.000025,0.000000
37.546578,0.002344,0.000000,0.005807,0.000137,0.000000
37.566620,0.001717,0.000000,0.001146,0.000069,0.000000
37.586662,0.001462,0.000000,0.092345,0.000090,0.000000
37.606703,0.002133,0.000000,0.002080,0.000230,0.000000
37.626745,0.001967,0.000000,-0.051601,-0.000095,0.000000
37.646787,0.000558,0.000000,0.090779,0.000033,0.000000
37.666829,0.002096,0.000000,0.003713,-0.000071,0.000000
37.686870,0.002272,0.000000,0.000244,0.000123,0.000000
37.706912,0.002546,0.000000,-0.000809,-0.000095,0.000000
37.726954,0.003152,0.000000,-0.013557,-0.000074,0.000000
37.746995,0.006681,0.000000,-0.008979,0.000168,0.000000
37.767037,0.002501,0.000000,-0.004852,-0.000034,0.000000
37.787079,0.001694,0.000000,0.009755,0.000238,0.000000
37.807120,0.001850,0.000000,0.012997,-0.000152,0.000000
37.827162,0.002568,0.000000,-0.000897,-0.000089,0.000000
37.847204,0.002892,0.000000,-0.004076,0.000131,0.000000
37.867245,0.000580,0.000000,-0.001789,0.000205,0.000000
37.887287,0.000361,0.000000,-0.002205,0.000087,0.000000
37.907329,0.352995,0.000000,0.012302,-0.000081,0.000000
37.927370,0.367458,0.000000,0.000716,0.000255,0.000000
37.947412,0.367411,0.000000,-0.008810,0.000037,0.000000
37.967454,0.366851,0.000000,0.004078,0.000222,0.000000
37.987495,0.367742,0.000000,-0.004618,-0.000013,0.000000
38.007537,0.364856,0.000000,-0.002465,0.000165,0.000000
38.027579,0.367132,0.000000,-0.100538,0.000145,0.000000
38.047621,0.001620,0.000000,0.096354,0.000030,0.000000
38.067662,0.001791,0.000000,0.100099,-0.000009,0.000000
38.087704,0.002520,0.000000,-0.098813,0.000108,0.000000
38.107746,0.002271,0.000000,-0.001219,-0.000138,0.000000
38.127787,0.001129,0.000000,0.036224,0.000316,0.000000
38.147829,0.001984,0.000000,0.048261,0.000034,0.000000
38.167871,0.001755,0.000000,0.002179,-0.000393,0.000000
38.187912,0.001402,0.000000,0.006227,0.000061,0.000000
38.207954,0.001075,0.000000,-0.003068,0.000203,0.000000
38.227996,0.001248,0.000000,-0.000969,-0.000313,0.000000
38.248037,0.001594,0.000000,0.086186,-0.000093,0.000000
38.268079,0.001517,0.000000,0.105642,-0.000448,0.000000
38.288121,0.001445,0.000000,0.015788,-0.000446,0.000000
38.308162,0.001418,0.000000,0.097606,0.000073,0.000000
38.328204,0.001264,0.000000,0.001637,-0.000070,0.000000
38.348246,0.001418,0.000000,0.000867,-0.621400,0.000000
38.368288,0.001348,0.000000,0.098658,-0.001275,0.000000
38.388329,0.001171,0.000000,-0.001959,0.621280,0.000000
38.408371,0.001090,0.000000,0.006617,0.000258,0.000000
38.428413,0.001185,0.000000,-0.003165,0.000000,0.000000
38.448454,0.001569,0.000000,0.004899,0.000000,0.000000
38.468496,0.001278,0.000000,0.003687,0.000000,0.000000
38.488538,0.001344,0.000000,-0.001821,-0.620893,0.000000
38.508579,0.001247,0.000000,0.003595,0.000000,0.000000
38.528621,0.001727,0.000000,-0.003310,0.000000,0.000000
38.548663,0.001274,0.000000,0.005729,0.000000,0.000000
38.568704,0.001110,0.000000,-0.007772,0.000000,0.000000
38.588746,0.001326,0.000000,0.008199,0.000000,0.000000
38.608788,0.000880,0.000000,0.000425,0.000000,0.000000
38.628829,0.001084,0.000000,-0.002501,0.000000,0.000000
38.648871,0.001059,0.000000,-0.006898,0.000000,0.000000
38.668913,0.001040,0.000000,0.003612,0.000000,0.000000
38.688954,0.001113,0.000000,-0.002442,0.000000,0.000000
38.708996,0.000853,0.000000,0.103054,0.000000,0.000000
38.729038,0.000914,0.000000,0.104202,0.000000,0.000000
38.749080,0.001438,0.000000,-0.005654,0.000000,0.000000
38.769121,0.001202,0.000000,0.096483,0.000000,0.000000
38.789163,0.001271,0.000000,0.101692,0.000000,0.000000
38.809205,0.001402,0.000000,0.007912,0.000000,0.000000
38.829246,0.001047,0.000000,-0.000776,0.000000,0.000000
38.849288,0.001336,0.000000,-0.000857,0.000000,0.000000
38.869330,0.001093,0.000000,-0.003004,0.000000,0.000000
38.889371,0.001150,0.000000,0.001118,0.000000,0.000000
38.909413,0.001127,0.000000,0.000103,0.000000,0.000000
38.929455,0.001225,0.000000,-0.004066,0.000000,0.000000
38.949496,0.000928,0.000000,0.004502,0.000000,0.000000
38.969538,0.001302,0.000000,0.002535,0.000000,0.000000
38.989580,0.001082,0.000000,-0.007693,0.000000,0.000000
39.009621,0.001100,0.000000,-0.004071,0.000000,0.000000
39.029663,0.001308,0.000000,0.001784,0.000000,0.000000
39.049705,0.001265,0.000000,0.002536,0.000000,0.000000
39.069746,0.001094,0.000000,0.011665,0.000000,0.000000
39.089788,0.001630,0.000000,0.010027,0.000000,0.000000
39.109830,0.001189,0.000000,0.103218,0.000000,0.000000
39.129872,0.000970,0.000000,0.094760,0.000000,0.000000
39.149913,0.001056,0.000000,0.109460,0.000000,0.000000
39.169955,0.001042,0.000000,-0.000846,0.000000,0.000000
39.189997,0.001626,0.000000,0.000516,0.000000,0.000000
39.210038,0.001062,0.000000,0.000210,0.000000,0.000000
39.230080,0.001626,0.000000,-0.105613,0.000000,0.000000
39.250122,0.001238,0.000000,0.001281,0.000000,0.000000
39.270163,0.001162,0.000000,0.101542,0.000000,0.000000
39.290205,0.001458,0.000000,-0.004764,0.000000,0.000000
39.310247,0.001312,0.000000,-0.004500,0.000000,0.000000
39.330288,0.001278,0.000000,0.107989,0.000000,0.000000
39.350330,0.001172,0.000000,0.114082,0.000000,0.000000
39.370372,0.001230,0.000000,-0.005166,0.000000,0.000000
39.390413,0.001015,0.000000,-0.001482,0.000000,0.000000
39.410455,0.001603,0.000000,0.114583,0.000000,0.000000
39.430497,0.001454,0.000000,0.001190,0.000000,0.000000
39.450538,0.000543,0.000000,-0.011398,0.000000,0.000000
39.470580,0.000994,0.000000,-0.004324,0.000000,0.000000
39.490622,0.001665,0.000000,-0.006262,0.000000,0.000000
39.510664,0.001275,0.000000,-0.005046,0.000000,0.000000
39.530705,0.000547,0.000000,0.004694,0.000000,0.000000
39.550747,0.001326,0.000000,-0.004747,0.000000,0.000000
39.570789,0.000674,0.000000,0.116413,0.000000,0.000000
39.590830,0.008111,0.000000,0.108929,0.000000,0.000000
39.610872,0.000594,0.000000,-0.001924,0.000000,0.000000
39.630914,0.003440,0.000000,0.001293,0.000000,0.000000
39.650955,0.001843,0.000000,0.002308,0.000000,0.000000
39.670997,0.001713,0.000000,0.111676,0.000000,0.000000
39.691039,0.001244,0.000000,-0.008492,0.000000,0.000000
39.711080,0.000912,0.000000,-0.001175,0.000000,0.000000
39.731122,0.000480,0.000000,0.111927,0.000000,0.000000
39.751164,0.000876,0.000000,-0.007113,0.000000,0.000000
39.771205,0.024018,0.000000,-0.000988,0.000000,0.000000
39.791247,0.641206,0.000000,-0.003960,0.000000,0.000000
39.811289,0.008028,0.000000,0.002854,0.000000,0.000000
39.831330,0.640467,0.000000,0.009603,0.000000,0.000000
39.851372,0.002110,0.000000,-0.000339,0.000000,0.000000
39.871414,0.639284,0.000000,0.000501,0.000000,0.000000
39.891456,0.001215,0.000000,0.000795,0.000000,0.000000
39.911497,0.641089,0.000000,0.000886,0.000000,0.000000
39.931539,-0.640320,0.000000,-0.001662,0.000000,0.000000
39.951581,0.000413,0.000000,0.003436,0.000000,0.000000
39.971622,0.000000,0.000000,-0.004109,0.000000,0.000000
39.991664,0.000000,0.000000,-0.011394,0.000000,0.000000
40.011706,0.000000,0.000000,-0.110632,0.000000,0.000000
40.031747,0.001038,0.000000,-0.006825,0.000000,0.000000
40.051789,0.000000,0.000000,0.001659,0.000000,0.000000
40.071831,-0.635053,0.000000,0.117204,0.000000,0.000000
40.091872,0.640481,0.000000,0.004662,0.000000,0.000000
40.111914,0.639115,0.000000,0.117000,0.000000,0.000000
40.131956,0.640717,0.000000,0.114345,0.000000,0.000000
40.151997,0.000000,0.000000,-0.004333,0.000000,0.000000
40.172039,0.000000,0.000000,0.002609,0.000000,0.000000
40.192081,0.000000,0.000000,0.004202,0.000000,0.000000
40.212122,0.000000,0.000000,0.001047,0.000000,0.000000
40.232164,-0.636773,0.000000,0.000115,0.000000,0.000000
40.252206,0.639837,0.000000,0.001589,0.000000,0.000000
40.272248,0.000000,0.000000,0.000221,0.000000,0.000000
40.292289,-0.639499,0.000000,0.009045,0.000000,0.000000
40.312331,0.639837,0.000000,-0.003277,0.000000,0.000000
40.332373,0.000000,0.000000,-0.004988,0.000000,0.000000
40.352414,0.636813,0.000000,0.002553,0.000000,0.000000
40.372456,-0.639392,0.000000,0.113529,0.000000,0.000000
40.392498,-0.639778,0.000000,0.004598,0.000000,0.000000
40.412539,0.000000,0.000000,0.119127,0.000000,0.000000
40.432581,0.000000,0.000000,0.124420,0.000000,0.000000
40.452623,0.000000,0.000000,0.116216,0.000000,0.000000
40.472664,0.640601,0.000000,0.115414,0.000000,0.000000
40.492706,0.000000,0.000000,-0.005274,0.000000,0.000000
40.512748,0.000000,0.000000,-0.003405,0.000000,0.000000
40.532789,0.000000,0.000000,0.000129,0.000000,0.000000
40.552831,0.000000,0.000000,0.003062,0.000000,0.000000
40.572873,0.000000,0.000000,-0.001785,0.000000,0.000000
40.592914,0.000000,0.000000,-0.001555,0.000000,0.000000
40.612956,0.000000,0.000000,0.004898,0.000000,0.000000
40.632998,0.000000,0.000000,0.000760,0.000000,0.000000
40.653040,0.000000,0.000000,0.004150,0.000000,0.000000
40.673081,0.000000,0.000000,0.002829,0.000000,0.000000
40.693123,0.000000,0.000000,-0.006902,0.000000,0.000000
40.713165,0.000000,0.000000,0.006070,0.000000,0.000000
40.733206,0.000000,0.000000,0.001316,0.000000,0.000000
40.753248,0.000000,0.000000,0.125065,0.000000,0.000000
40.773290,0.000000,0.000000,-0.124977,0.000000,0.000000
40.793331,0.000000,0.000000,-0.129404,0.000000,0.000000
40.813373,0.000000,0.000000,-0.001260,0.000000,0.000000
40.833415,0.000000,0.000000,-0.008270,0.000000,0.000000
40.853456,0.000000,0.000000,0.000790,0.000000,0.000000
40.873498,0.000000,0.000000,-0.002961,0.000000,0.000000
40.893540,0.000000,0.000000,-0.000591,0.000000,0.000000
40.913581,0.000000,0.000000,0.003073,0.000000,0.000000
40.933623,0.000000,0.000000,0.003281,0.000000,0.000000
40.953665,0.000000,0.000000,-0.007574,0.000000,0.000000
40.973706,0.000000,0.000000,-0.001646,0.000000,0.000000
40.993748,0.000000,0.000000,0.133457,0.000000,0.000000
41.013790,0.000000,0.000000,0.135893,0.000000,0.000000
